ItemNo,LocationCode,diff_cols,Bottles per Case_v1,Supply_Total_v1,Supply_Reserved_v1,Supply_Reserved_Sale_v1,Supply_Avail_v1,Supply_Alloc_v1,Supply_AllocReserved_v1,Supply_AllocReserved_Sale_v1,Supply_AllocAvail_v1,Supply_Open_v1,Supply_OpenReserved_v1,Supply_OpenReserved_Sale_v1,Supply_OpenAvail_v1,Stock_Total_v1,Stock_Reserved_v1,Stock_Reserved_Sale_v1,Stock_Avail_v1,Stock_Alloc_v1,Stock_AllocReserved_v1,Stock_AllocReserved_Sale_v1,Stock_AllocAvail_v1,Stock_Open_v1,Stock_OpenReserved_v1,Stock_OpenReserved_Sale_v1,Stock_OpenAvail_v1,Stock_TOout_Unshipped_Avail_v1,Stock_TOout_Unshipped_AllocAvail_v1,Stock_TOout_Unshipped_OpenAvail_v1,IT_Total_v1,IT_Reserved_v1,IT_Reserved_Sale_v1,IT_Avail_v1,IT_Alloc_v1,IT_AllocReserved_v1,IT_AllocReserved_Sale_v1,IT_AllocAvail_v1,IT_Open_v1,IT_OpenReserved_v1,IT_OpenReserved_Sale_v1,IT_OpenAvail_v1,IT_TOin_Unshipped_Total_v1,IT_TOin_Unshipped_Reserved_v1,IT_TOin_Unshipped_Avail_v1,IT_TOin_Unshipped_Alloc_v1,IT_TOin_Unshipped_AllocReserved_v1,IT_TOin_Unshipped_AllocAvail_v1,IT_TOin_Unshipped_Open_v1,IT_TOin_Unshipped_OpenReserved_v1,IT_TOin_Unshipped_OpenAvail_v1,PO_Total_v1,PO_Reserved_v1,PO_Reserved_Sale_v1,PO_Avail_v1,PO_Alloc_v1,PO_AllocReserved_v1,PO_AllocReserved_Sale_v1,PO_AllocAvail_v1,PO_Open_v1,PO_OpenReserved_v1,PO_OpenReserved_Sale_v1,PO_OpenAvail_v1,BlanketPO_Qty_v1,SO_Total_v1,SO_Reserved_v1,PO_Ret_Total_v1,PO_Ret_Reserved_v1,SO_NoSupply_v1,Bottles per Case_v2,Supply_Total_v2,Supply_Reserved_v2,Supply_Reserved_Sale_v2,Supply_Avail_v2,Supply_Alloc_v2,Supply_AllocReserved_v2,Supply_AllocReserved_Sale_v2,Supply_AllocAvail_v2,Supply_Open_v2,Supply_OpenReserved_v2,Supply_OpenReserved_Sale_v2,Supply_OpenAvail_v2,Stock_Total_v2,Stock_Reserved_v2,Stock_Reserved_Sale_v2,Stock_Avail_v2,Stock_Alloc_v2,Stock_AllocReserved_v2,Stock_AllocReserved_Sale_v2,Stock_AllocAvail_v2,Stock_Open_v2,Stock_OpenReserved_v2,Stock_OpenReserved_Sale_v2,Stock_OpenAvail_v2,Stock_TOout_Unshipped_Avail_v2,Stock_TOout_Unshipped_AllocAvail_v2,Stock_TOout_Unshipped_OpenAvail_v2,IT_Total_v2,IT_Reserved_v2,IT_Reserved_Sale_v2,IT_Avail_v2,IT_Alloc_v2,IT_AllocReserved_v2,IT_AllocReserved_Sale_v2,IT_AllocAvail_v2,IT_Open_v2,IT_OpenReserved_v2,IT_OpenReserved_Sale_v2,IT_OpenAvail_v2,IT_TOin_Unshipped_Total_v2,IT_TOin_Unshipped_Reserved_v2,IT_TOin_Unshipped_Avail_v2,IT_TOin_Unshipped_Alloc_v2,IT_TOin_Unshipped_AllocReserved_v2,IT_TOin_Unshipped_AllocAvail_v2,IT_TOin_Unshipped_Open_v2,IT_TOin_Unshipped_OpenReserved_v2,IT_TOin_Unshipped_OpenAvail_v2,PO_Total_v2,PO_Reserved_v2,PO_Reserved_Sale_v2,PO_Avail_v2,PO_Alloc_v2,PO_AllocReserved_v2,PO_AllocReserved_Sale_v2,PO_AllocAvail_v2,PO_Open_v2,PO_OpenReserved_v2,PO_OpenReserved_Sale_v2,PO_OpenAvail_v2,BlanketPO_Qty_v2,SO_Total_v2,SO_Reserved_v2,PO_Ret_Total_v2,PO_Ret_Reserved_v2,SO_NoSupply_v2
14093-22,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",12.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410-22R,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",12.0,125.166666,0.0,0.0,125.166666,0.0,0.0,0.0,0.0,125.166666,0.0,0.0,125.166666,13.166666,0.0,0.0,13.166666,0.0,0.0,0.0,0.0,13.166666,0.0,0.0,13.166666,0.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,67.166666,0.0,0.0,67.166666,0.0,0.0,0.0,0.0,67.166666,0.0,0.0,67.166666,67.166666,0.0,0.0,67.166666,0.0,0.0,0.0,0.0,67.166666,0.0,0.0,67.166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14104-23,HANOVER,"Supply_Alloc,Stock_Avail,Stock_Alloc,Stock_AllocAvail",12.0,97.166666,0.0,0.0,97.166666,14.0,0.0,0.0,14.0,83.166666,0.0,0.0,83.166666,97.166666,0.0,0.0,97.166666,14.0,0.0,0.0,14.0,83.166666,0.0,0.0,83.166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,97.166666,0.0,0.0,97.166666,-14.0,0.0,0.0,14.0,83.166666,0.0,0.0,83.166666,97.166666,0.0,0.0,223.166666,140.0,0.0,0.0,140.0,83.166666,0.0,0.0,83.166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14106-18,MIAMI,"Supply_Alloc,Stock_Avail,Stock_Alloc,Stock_AllocAvail",12.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14108-24,HANOVER,"Supply_Total,Supply_Avail,Supply_Alloc,Supply_AllocAvail,Stock_Avail,Stock_Alloc,Stock_AllocAvail",12.0,59.666666,0.0,0.0,59.666666,58.666666,0.0,0.0,58.666666,1.0,0.0,0.0,1.0,59.666666,0.0,0.0,59.666666,58.666666,0.0,0.0,58.666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,12.0,36.666666,0.0,0.0,36.666666,-58.666666,0.0,0.0,35.666666,1.0,0.0,0.0,1.0,59.666666,0.0,0.0,357.666666,356.666666,0.0,0.0,356.666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
14109-23,HANOVER,"Supply_Total,Supply_Avail,Supply_Alloc,Supply_AllocAvail,Stock_Total,Stock_Avail,Stock_Alloc,Stock_AllocReserved,Stock_AllocAvail",12.0,9.666666,5.0,5.0,4.666666,9.666666,5.0,5.0,4.666666,0.0,0.0,0.0,0.0,9.666666,5.0,5.0,4.666666,9.666666,5.0,5.0,4.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.0,8.666666,5.0,5.0,3.666666,-7.666666,5.0,5.0,3.666666,0.0,0.0,0.0,0.0,7.666666,5.0,5.0,36.666666,86.666666,50.0,5.0,36.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
14115-NV,HANOVER,"Supply_Total,Supply_Avail,Supply_Alloc,Supply_AllocAvail,Stock_Total,Stock_Avail,Stock_Alloc,Stock_AllocAvail",12.0,21.916666,0.0,0.0,21.916666,21.916666,0.0,0.0,21.916666,0.0,0.0,0.0,0.0,21.916666,0.0,0.0,21.916666,21.916666,0.0,0.0,21.916666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.833333,0.0,0.0,20.833333,-20.833333,0.0,0.0,20.833333,0.0,0.0,0.0,0.0,20.833333,0.0,0.0,208.333333,208.333333,0.0,0.0,208.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14115-NV,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",12.0,6.666666,0.166666,0.166666,6.5,0.0,0.0,0.0,0.0,6.666666,0.166666,0.166666,6.5,6.666666,0.166666,0.166666,6.5,0.0,0.0,0.0,0.0,6.666666,0.166666,0.166666,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666,0.166666,0.0,0.0,0.0,12.0,6.583333,0.166666,0.166666,6.416666,0.0,0.0,0.0,0.0,6.583333,0.166666,0.166666,6.416666,6.583333,0.166666,0.166666,6.416666,0.0,0.0,0.0,0.0,6.583333,0.166666,0.166666,6.416666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666,0.166666,0.0,0.0,0.0
14117-21,HANOVER,"Supply_Alloc,Stock_Avail,Stock_Alloc,Stock_AllocAvail",12.0,3.916666,0.0,0.0,3.916666,2.916666,0.0,0.0,2.916666,1.0,0.0,0.0,1.0,3.916666,0.0,0.0,3.916666,2.916666,0.0,0.0,2.916666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.916666,0.0,0.0,3.916666,-2.916666,0.0,0.0,2.916666,1.0,0.0,0.0,1.0,3.916666,0.0,0.0,30.166666,29.166666,0.0,0.0,29.166666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14117-21,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",12.0,1.916666,0.0,0.0,1.916666,0.0,0.0,0.0,0.0,1.916666,0.0,0.0,1.916666,1.916666,0.0,0.0,1.916666,0.0,0.0,0.0,0.0,1.916666,0.0,0.0,1.916666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.833333,0.0,0.0,1.833333,0.0,0.0,0.0,0.0,1.833333,0.0,0.0,1.833333,1.833333,0.0,0.0,1.833333,0.0,0.0,0.0,0.0,1.833333,0.0,0.0,1.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14163-NV,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,PO_Total,PO_Avail,PO_Open,PO_OpenAvail",12.0,30.5,0.0,0.0,30.5,0.0,0.0,0.0,0.0,30.5,0.0,0.0,30.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14164-NV,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,PO_Total,PO_Avail,PO_Open,PO_OpenAvail",12.0,28.083333,0.0,0.0,28.083333,0.0,0.0,0.0,0.0,28.083333,0.0,0.0,28.083333,18.083333,0.0,0.0,18.083333,0.0,0.0,0.0,0.0,18.083333,0.0,0.0,18.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.083333,0.0,0.0,18.083333,0.0,0.0,0.0,0.0,18.083333,0.0,0.0,18.083333,18.083333,0.0,0.0,18.083333,0.0,0.0,0.0,0.0,18.083333,0.0,0.0,18.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14165-24,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",12.0,50.333333,0.0,0.0,50.333333,0.0,0.0,0.0,0.0,50.333333,0.0,0.0,50.333333,22.333333,0.0,0.0,22.333333,0.0,0.0,0.0,0.0,22.333333,0.0,0.0,22.333333,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.333333,0.0,0.0,39.333333,0.0,0.0,0.0,0.0,39.333333,0.0,0.0,39.333333,39.333333,0.0,0.0,39.333333,0.0,0.0,0.0,0.0,39.333333,0.0,0.0,39.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14166-24,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",12.0,117.083333,0.0,0.0,117.083333,0.0,0.0,0.0,0.0,117.083333,0.0,0.0,117.083333,50.083333,0.0,0.0,50.083333,0.0,0.0,0.0,0.0,50.083333,0.0,0.0,50.083333,0.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.083333,0.0,0.0,50.083333,0.0,0.0,0.0,0.0,50.083333,0.0,0.0,50.083333,50.083333,0.0,0.0,50.083333,0.0,0.0,0.0,0.0,50.083333,0.0,0.0,50.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14167-23,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",12.0,42.75,0.0,0.0,42.75,0.0,0.0,0.0,0.0,42.75,0.0,0.0,42.75,42.75,0.0,0.0,42.75,0.0,0.0,0.0,0.0,42.75,0.0,0.0,42.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.666666,0.0,0.0,42.666666,0.0,0.0,0.0,0.0,42.666666,0.0,0.0,42.666666,42.666666,0.0,0.0,42.666666,0.0,0.0,0.0,0.0,42.666666,0.0,0.0,42.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14169-22,HANOVER,"Supply_Total,Supply_Reserved,Supply_Open,Supply_OpenReserved,Supply_OpenReserved_Sale,Stock_Total,Stock_Reserved,Stock_Open,Stock_OpenReserved,Stock_OpenReserved_Sale,SO_Total,SO_Reserved",12.0,5.5,4.583333,4.583333,0.916666,0.0,0.0,0.0,0.0,5.5,4.583333,4.583333,0.916666,4.583333,4.583333,4.583333,0.0,0.0,0.0,0.0,0.0,4.583333,4.583333,4.583333,0.0,0.0,0.0,0.0,0.916666,0.0,0.0,0.916666,0.0,0.0,0.0,0.0,0.916666,0.0,0.0,0.916666,0.916666,0.0,0.916666,0.0,0.0,0.0,0.916666,0.0,0.916666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333,4.583333,0.0,0.0,0.0,12.0,5.416666,4.5,4.583333,0.916666,0.0,0.0,0.0,0.0,5.416666,4.5,4.5,0.916666,4.5,4.5,4.583333,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.916666,0.0,0.0,0.916666,0.0,0.0,0.0,0.0,0.916666,0.0,0.0,0.916666,0.916666,0.0,0.916666,0.0,0.0,0.0,0.916666,0.0,0.916666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0
14170-24,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",12.0,149.0,1.0,1.0,148.0,0.0,0.0,0.0,0.0,149.0,1.0,1.0,148.0,29.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,28.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,148.833333,1.0,1.0,147.833333,0.0,0.0,0.0,0.0,148.833333,1.0,1.0,147.833333,148.833333,1.0,1.0,147.833333,0.0,0.0,0.0,0.0,148.833333,1.0,1.0,147.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14175-22,HANOVER,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,Stock_Total,Stock_Avail,Stock_Open,Stock_OpenAvail",12.0,45.833333,0.0,0.0,45.833333,0.0,0.0,0.0,0.0,45.833333,0.0,0.0,45.833333,45.833333,0.0,0.0,45.833333,0.0,0.0,0.0,0.0,45.833333,0.0,0.0,45.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.583333,0.0,0.0,45.583333,0.0,0.0,0.0,0.0,45.583333,0.0,0.0,45.583333,45.583333,0.0,0.0,45.583333,0.0,0.0,0.0,0.0,45.583333,0.0,0.0,45.583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14182-23,MIAMI,"Supply_Total,Supply_Avail,Supply_Open,Supply_OpenAvail,IT_Total,IT_Avail,IT_Open,IT_OpenAvail",12.0,26.25,0.0,0.0,26.25,0.0,0.0,0.0,0.0,26.25,0.0,0.0,26.25,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
